,ID,datetime,has_media,is_reply,is_retweet,medias,nbr_favorite,nbr_reply,nbr_retweet,text,url,user_id,usernameTweet
192,3.37153E+17,22/5/2013 18:29,,FALSE,FALSE,,0,0,0,"SMALL effort, but gained BIG reward. #soupchicken  #sapura",/nara_aimi/status/337153218205347840,105715072,nara_aimi
193,3.37251E+17,23/5/2013 0:58,,FALSE,FALSE,,0,0,0,# soupkitchen  #sapura  #2 sekian,/nara_aimi/status/337251105689976833,105715072,nara_aimi
194,3.40063E+17,30/5/2013 19:13,,FALSE,FALSE,,0,0,0,# me  #IBZRK  & all #staff  #BlueValleyShoppe  #BVC1  #jamuan  #perpisahan  #Sapura .. #chill  n #smile  #always …  http:// instagram.com/p/Z7wVdiD9_q/  ,/Ibzrk81/status/340063316871360512,635341509,Ibzrk81
195,3.40072E+17,30/5/2013 19:45,,FALSE,FALSE,,0,0,0,# myfriends  #sapura  .. #tommorow  she #last  #working  #BlueValleyShoppe  #BVC1  #staff  .. May Allah bless u…  http:// instagram.com/p/Z70AruD9zI/  ,/Ibzrk81/status/340071571148402688,635341509,Ibzrk81
196,3.40076E+17,30/5/2013 20:03,,FALSE,FALSE,,0,0,0,# me  #IBZRK  & all #staff  #BlueValleyShoppe  #BVC1  #jamuan  #perpisahan  #sapura ... #instagood …  http:// instagram.com/p/Z72OH-j91J/  ,/Ibzrk81/status/340075908654301185,635341509,Ibzrk81
197,3.40328E+17,31/5/2013 12:43,,FALSE,FALSE,,0,0,0,# sheaffer  #pen  angerah cendekiawan present... #sapura  .. My name is on the pen.. :)  http:// instagram.com/p/Z9mzZjjtxI/  ,/_AqilDanish_/status/340327741519962112,419997124,_AqilDanish_
198,3.40761E+17,1/6/2013 17:24,,TRUE,FALSE,,0,1,0,@ epuii  this #sapura  meaning about 1,/faizullahshaari/status/340760768008036352,967287018,faizullahshaari
199,3.43238E+17,8/6/2013 13:26,,FALSE,FALSE,,0,0,0,Off to syawal's reception #sapura  #mines  #bff,/zharifghazali/status/343237602725478401,368117561,zharifghazali
200,3.43267E+17,8/6/2013 15:23,,FALSE,FALSE,,0,0,0,Snap!!! #wedding  #sapura   pic.twitter.com/FxhOa0KnXG,/zharifghazali/status/343267129270882304,368117561,zharifghazali
201,3.43267E+17,8/6/2013 15:24,,FALSE,FALSE,,0,0,0,Sekali bos aku ada kat sini jugak daa...demm #wedding  #sapura,/zharifghazali/status/343267353057968128,368117561,zharifghazali
202,3.43761E+17,10/6/2013 0:05,,FALSE,FALSE,,0,0,0,"Giant bolasepak : #Kelantan , #Selangor . Giant hoki : #KLHC , #Sapura .",/rasyidmokhtar/status/343760708451840001,273576352,rasyidmokhtar
203,3.46875E+17,18/6/2013 14:20,,FALSE,FALSE,,0,0,0,Yesterday at ch . Wee. Nobodys around . Wehee #utp  #ch  #pameran  #sapura @Chancellor Hall  http:// instagram.com/p/asKMekQYFu/  ,/sabrinajekot/status/346874992996274178,1246032426,sabrinajekot
204,3.54566E+17,9/7/2013 19:41,,FALSE,FALSE,,0,0,0,Salam Ramadhan dari saya. Keje tak bis lagi nih!! #lapar  #opis  #sapura,/nara_aimi/status/354566084571041793,105715072,nara_aimi
205,3.5972E+17,24/7/2013 1:01,,FALSE,FALSE,,1,0,0,Esok geng #SAPURA  ajk berbuka bersama #SMC  tapi x dpat la nk join,/MizieToley1/status/359719924811304960,920398928,MizieToley1
206,3.60418E+17,25/7/2013 23:16,,FALSE,FALSE,,0,0,0,"""tang"" nama gelaran diberi ketika berkerja di #SAPURA",/MizieToley1/status/360418187042504709,920398928,MizieToley1
207,3.63468E+17,3/8/2013 9:15,,FALSE,FALSE,,0,0,0,Thanks #sapura .. selamat hari raya..  http:// instagram.com/p/ciD5E5RqQb/  ,/beezura/status/363468104049119232,158977387,beezura
208,3.65192E+17,8/8/2013 3:25,,FALSE,FALSE,,0,0,1,"SELAMAT MENYAMBUT HARI RAYA pada #SAPURA ,Ampun maaf dipinta andai ada tersalah silap,terkasar bahasa sepanjang masa perkenalan  ...",/HAIZER_HAMZAH/status/365192061076508672,341229762,HAIZER_HAMZAH
209,3.65527E+17,9/8/2013 1:36,,FALSE,FALSE,,0,0,1,Angpow #selamathariraya  #shrmzb  #aidilfitri  #eid  #angpow  #duitraya  #mediaprima  #affinbank  #sapura  @…  http:// instagram.com/p/cwsABHKGzU/  ,/azriff_/status/365526847267672064,245651988,azriff_
210,3.67279E+17,13/8/2013 21:39,,FALSE,FALSE,,0,1,0,Eksploirasi elektronasi elektrikalisasi  #sapura  #kencana  #operation  #base  #johorport pic.twitter.com/29Q7hcw6ag,/faizajid/status/367279218452733952,201242515,faizajid
211,3.69418E+17,19/8/2013 19:20,,FALSE,FALSE,,0,0,0,# training  #sapura   http:// instagram.com/p/dMV0cJLykr/  ,/MdPians/status/369418488508448768,871051999,MdPians
212,3.69781E+17,20/8/2013 19:22,,FALSE,FALSE,,0,0,0,# kencana  #sapura  #lumut  #perak  #malaysia   http:// instagram.com/p/dO60byvXfd/  ,/apizudeen/status/369781358048321536,488247298,apizudeen
213,3.70888E+17,23/8/2013 20:37,,FALSE,FALSE,,0,0,0,# dinner  #raya  #celebration  #wif  #sapura  #kencana  #marina  #island  #hall   http:// instagram.com/p/dWxnzjvg49/  ,/Fadz4eyeS/status/370887526497939456,406150099,Fadz4eyeS
214,3.70928E+17,23/8/2013 23:17,,FALSE,FALSE,,0,0,0,Makan dah macam hotel 5☆ dah.tapi sayang lauk rendang daging td basi.#sapura  kencana,/lutfie_anuar/status/370927820626599936,265981783,lutfie_anuar
215,3.71419E+17,25/8/2013 7:50,,FALSE,FALSE,,0,0,0,Sambil mencari sarapan pagi #Jogging  #Sapura  #Railway  #NasiLemak   http:// instagram.com/p/dajTAASZBf/  ,/HafiFarhan/status/371419349237923841,108940784,HafiFarhan
216,3.7621E+17,7/9/2013 13:08,,FALSE,FALSE,,0,0,1,Off to SP Family Day. Have a good Saturday err body #siblinglove  #barf  #nokidding  #haha  #sapura …  http:// instagram.com/p/d8mXheuKDu/  ,/aizadaslam/status/376210391657091072,44363391,aizadaslam
217,3.76324E+17,7/9/2013 20:41,,FALSE,FALSE,,0,0,0,Kalau aku kaya #Live  #FamilyFest  #Sapura,/haidharyusoff/status/376324306734559232,126906246,haidharyusoff
218,3.76377E+17,8/9/2013 0:11,,FALSE,FALSE,,0,0,0,w/ faizal tahir! #familyFest  #sapura  #bukitkiara  #goodnight   http:// instagram.com/p/d9yRtgOP8p/  ,/afmna/status/376377224318164992,326232411,afmna
219,3.81912E+17,23/9/2013 6:44,,FALSE,FALSE,,0,0,1,# sapura  #branding @Pasir Gudang Port  http:// instagram.com/p/elHN46zA3j/  ,/firschmo/status/381911940739903488,37559838,firschmo
220,3.83481E+17,27/9/2013 14:38,,FALSE,FALSE,,0,0,2,Omstreeks 11.00 uur tewaterlating #Sapura  Diamanta bij @IHCMerwede  @De_Havenmeester  regelt verkeer ter plaatse #RPA2,/De_Havenmeester/status/383480655453356032,125937498,De_Havenmeester
221,3.83489E+17,27/9/2013 15:10,,FALSE,FALSE,,0,0,1,RT @De_Havenmeester : Omstreeks 11.00 uur tewaterlating #Sapura  Diamanta bij @IHCMerwede  @De_Havenmeester  regelt verkeer ter plaatse #RPA2,/NLMaritiem/status/383488832181895168,245272602,NLMaritiem
222,3.85286E+17,2/10/2013 14:11,,FALSE,FALSE,,0,0,0,"Teman menemani.. #Sapura  #Wangsamaju  #Work  #Dynasynergy  #Officemate  #Zila @ Sapura  (SST), Wangsa Maju  http:// instagram.com/p/e9FhYBP11X/  ",/ndiaruslan/status/385285991797633024,461819622,ndiaruslan
223,3.85948E+17,4/10/2013 10:02,,FALSE,FALSE,,0,0,0,Agak2 boleh tak nak pakai utk astro dish?   #werk  #gpec2013  #sapura @Putrajaya International…  http:// instagram.com/p/fBypB3MAHD/  ,/gnomeMY/status/385948081231253504,24659379,gnomeMY
224,3.9284E+17,23/10/2013 10:27,,FALSE,FALSE,,0,0,0,This penceramah sharing exp in #Sapura  #proton  and #ministry . Best jadi #thinker,/MrZackSOMO/status/392839603868016640,130464052,MrZackSOMO
225,3.95034E+17,29/10/2013 11:45,,FALSE,FALSE,,0,0,0,One day #vsco  #vscocam  #vscophile  #sapura  #kencana @SapuraKencana Petroleum Berhad  http:// instagram.com/p/gCWQioEz3g/  ,/PidotNasir/status/395033649747611648,169574676,PidotNasir
226,3.98779E+17,8/11/2013 19:49,,FALSE,FALSE,,0,0,0,Hehe dpt esemen. Mcm stdnt pulak. #internship  #sapura  #assignment pic.twitter.com/v90UlG8OyU,/ekinmelah/status/398779274884177920,261518738,ekinmelah
227,3.9908E+17,9/11/2013 15:44,,FALSE,FALSE,,0,0,1,Hari ini punya cerita ;) #Sapura   pic.twitter.com/So763XScTF,/wanrektos/status/399079986868396034,445440758,wanrektos
228,4.01231E+17,15/11/2013 14:10,,FALSE,FALSE,,0,0,0,harini Touch n Go saya ditaja opis lol Tol free la weekend ni lol #Sapura  #engineer @SapuraKencana…  http:// instagram.com/p/guYTrABA4a/  ,/aliffarhan_jr/status/401230693143150592,44297485,aliffarhan_jr
229,4.05376E+17,27/11/2013 0:43,,FALSE,FALSE,,0,0,0,@ Ramona_Zamzam  x sesuai watak baik.watak jahat ok..terkesan u.btw terbaik buat #sapura,/idawatiwati/status/405376228103696384,1868566346,idawatiwati
230,4.05545E+17,27/11/2013 11:53,,FALSE,FALSE,,0,0,0,OCSS IT vs OCSS Finance! #happy  #friendly  #game  #ocss  #futsal  #tournament  #sapura @mines #sapurakencana …  http:// instagram.com/p/hNCR5aNDtZ/  ,/ak1zakiamani/status/405544818132389888,493345870,ak1zakiamani
231,4.06441E+17,29/11/2013 23:14,,FALSE,FALSE,,0,0,0,Hse ceremony ! 1million hour without accident. #sapura  #working  #makanfree  #gambarberwarna  #safety  #hse  #oil &gas  http:// fb.me/2xfCL1SP6  ,/amersudahbesar/status/406440991387025408,106752814,amersudahbesar
232,4.06604E+17,30/11/2013 10:02,,FALSE,FALSE,,0,0,0,Budak2 sekolah  Sapura  #sapura  #hockey  #club  #asiapacificschool  #charityevent @Asia Pacific Smart School  http:// instagram.com/p/hUjuhEC8ci/  ,/dianasalwa/status/406604067482247169,65132426,dianasalwa
233,4.06653E+17,30/11/2013 13:15,,FALSE,FALSE,,0,0,0,My weekend :). #Sapura  #charity  #carnival  #client . Met someone here and im more than happy. Haihh get…  http:// instagram.com/p/hU5-WjvkCf/  ,/fidajacob/status/406652712269672448,263978796,fidajacob
234,4.06683E+17,30/11/2013 15:15,,FALSE,FALSE,,0,0,0,The  Sapura  Hockey Club #sapura  #hockey  #club  #charityevent  #fieldhockey  #playersandofficials @Asia…  http:// instagram.com/p/hVHcOQC8eP/  ,/dianasalwa/status/406682888974114816,65132426,dianasalwa
235,4.07091E+17,1/12/2013 18:17,,FALSE,FALSE,,0,0,0,# SJINCB @#sapura  #community  #charity  #carnival2013 @Asia Pacific Smart School  http:// instagram.com/p/hYA3CUkNqO/  ,/irissa_/status/407090971781103617,595299451,irissa_
236,4.08792E+17,6/12/2013 10:55,,FALSE,FALSE,,2,0,0,Cup of a coffee #chevron  #sapura  #saipem  #gorgon   http:// instagram.com/p/hkGxF8Pg0N/  ,/Fadz4eyeS/status/408791659934412800,406150099,Fadz4eyeS
237,4.28746E+17,30/1/2014 12:25,,FALSE,FALSE,,0,0,0,# stocktake  #yearendclosing  #ey  #audit  #sapura  #automotif  #industries  #2014 :( fheeeeww #penat  rasanya  http:// instagram.com/p/jx41BMA5tU/  ,/ZueMrsEffendy/status/428745791608725504,1186034970,ZueMrsEffendy
238,4.34116E+17,14/2/2014 8:05,,FALSE,FALSE,,1,0,0,Cream puff for office mates. #lastday  #internship  #sapura  #140214  pic.twitter.com/dj7tNc8Dsb,/ekinmelah/status/434116145302360064,261518738,ekinmelah
239,4.35064E+17,16/2/2014 22:51,,FALSE,FALSE,,0,0,0,After work dinner and laughter! #sapura @Puncak Best Noodles  http:// instagram.com/p/kex_-aCuIN/  ,/hypxcryptk/status/435063855015026688,2297301620,hypxcryptk
240,4.3599E+17,19/2/2014 12:10,,FALSE,FALSE,,0,0,0,# sapura   pic.twitter.com/E9PCUeSN3l,/iamlalanm/status/435989846411051009,2186408161,iamlalanm
241,4.36375E+17,20/2/2014 13:40,,FALSE,FALSE,,0,1,0,Sesapa ada kabel x ntuk keje kat #sapura  ke #bureauveritas  ke #petronas  ke.. Tlg ada tlg roger2 terima kasih,/nicenaqib/status/436374710981779456,480411210,nicenaqib
242,4.3642E+17,20/2/2014 16:40,,FALSE,FALSE,,0,0,0,Mencari rezeki #sapura  #kencana  #future  #technicians  #serabai  #batu  #muda   http:// instagram.com/p/koaxiRCcNg/  ,/Aminomars16/status/436420155531620352,517620358,Aminomars16
243,4.36703E+17,21/2/2014 11:23,,FALSE,FALSE,,0,0,1,Throw   // #sapura  #rollout     http:// instagram.com/p/kqbPd8iuPS/  ,/hypxcryptk/status/436702664911757312,2297301620,hypxcryptk
244,4.36779E+17,21/2/2014 16:26,,FALSE,FALSE,,0,0,0,"# Pipelayer  #SAPURA  Topázio, nr 2 uit de  SAPURA -serie, gebouwd door @IHCMerwede  , doel: #deepsea  oliebronnen Brazilië  http:// goo.gl/KPvj3i  ",/QualifiedPeople/status/436778969380429824,293977260,QualifiedPeople
245,4.36805E+17,21/2/2014 18:10,,FALSE,FALSE,,0,0,0,# IHC  #Merwede  successfully launches #SAPURA  #TOPÁZIO   http:// portnews.ru/news/175841/  ,/saravanangee/status/436805102142115840,96946717,saravanangee
246,4.38685E+17,26/2/2014 22:40,,FALSE,FALSE,,0,0,0,Esok WakKoyok dan gurlprenggnya ada di #bzeebazaar  di #sapura  #mines  #serikembangan  from 11am-5pm.…  http:// instagram.com/p/k4gqrIMLui/  ,/SheilaAbdull/status/438684914385707008,97633361,SheilaAbdull
247,4.40662E+17,4/3/2014 9:34,,FALSE,FALSE,,0,0,0,"Dia ni org kaya,jgn tanya aset dia. Yang pasti dia tak duduk rumah goyang apa yg boleh goyang. Haha ;p #sapura   pic.twitter.com/ngG2CQhYxB",/NapsterRinji/status/440661535728218113,103566534,NapsterRinji
248,4.4149E+17,6/3/2014 16:26,,FALSE,FALSE,,0,0,0,Finally got to work with Zielaaaaaaa   #sapura @Republic Polytechnic (RP)  http:// instagram.com/p/lMcOW1CuH5/  ,/hypxcryptk/status/441489894456958976,2297301620,hypxcryptk
249,4.41568E+17,6/3/2014 21:34,,FALSE,FALSE,,2,0,1,Fail tarik kerusi. #sapura  hahaha  https:// vine.co/v/MA2OqQpthHD  ,/ilyananisa/status/441567554294018048,276333346,ilyananisa
250,4.42692E+17,10/3/2014 0:03,,FALSE,FALSE,,0,0,0,ナタリアさんのお姉さんの結婚式。おめでとうございます。#ibtmates  #sapura  #9mac   http:// instagram.com/p/lU-6jsFEEY/  ,/AmeerulChaw/status/442692080599838720,83534735,AmeerulChaw
251,4.42897E+17,10/3/2014 13:36,,FALSE,FALSE,,0,0,0,# wedding  #sapura   http:// instagram.com/p/lWb9eMk-g-/  ,/Amal_Shahadah/status/442896688995651584,263564068,Amal_Shahadah
252,4.42898E+17,10/3/2014 13:42,,FALSE,FALSE,,0,0,0,The bride is soooo prettttyyyyy   #wedding  #sapura   http:// instagram.com/p/lWcou1k-hV/  ,/Amal_Shahadah/status/442898175591198720,263564068,Amal_Shahadah
253,4.46155E+17,19/3/2014 13:24,,FALSE,FALSE,,0,0,0,Work! #sapura   http:// instagram.com/p/ltl08NCuMd/  ,/hypxcryptk/status/446155348014292992,2297301620,hypxcryptk
254,4.46219E+17,19/3/2014 17:36,,FALSE,FALSE,,0,1,2,# ShipBuilding  Industry recently featured the #SAPURA  DIAMANTE. Learn more about this #offshore  vessel:  http:// bit.ly/1klReG1  ,/royalihc/status/446218646193713152,125621231,royalihc
255,4.46253E+17,19/3/2014 19:54,,TRUE,FALSE,,0,0,0,“@IHCMerwede : #ShipBuilding  Industry recently featured the #SAPURA  DIAMANTE. Learn more about this #offshore  vessel:  http:// bit.ly/1klReG1   ”,/jwebos/status/446253363555229696,21880830,jwebos
256,4.4736E+17,22/3/2014 21:11,,FALSE,FALSE,,0,0,0,Sapura  part timerzzzzzz #sapura   http:// instagram.com/p/l2Jj7niuFG/  ,/hypxcryptk/status/447359829393559552,2297301620,hypxcryptk
257,4.47764E+17,23/3/2014 23:57,,FALSE,FALSE,,1,0,0,"Nabil kalo ang xkeja g ak nk adjust ang masuk kerja (ajib, 2014) #SAPURA  #kemaihcendoi",/nabilrusli/status/447764183321686016,1354901112,nabilrusli
258,4.48043E+17,24/3/2014 18:26,,FALSE,FALSE,,0,0,0,2fab4u   #sapura  #nocustomersolepaklor @Ngee Ann Polytechnic (NP)  http:// instagram.com/p/l7AV9_iuHp/  ,/hypxcryptk/status/448043246359683072,2297301620,hypxcryptk
259,4.49186E+17,27/3/2014 22:08,,FALSE,FALSE,,0,1,1,De #foto  van #vandaag  is de #sapura  #diamante  #seadrill  @IHCMerwede  gelegen in de #heysehaven  #waalhaven  #nlrtm  #rdam pic.twitter.com/iNms3ooMPZ,/marcvanderstelt/status/449186106429280256,159047481,marcvanderstelt
260,4.49443E+17,28/3/2014 15:08,,TRUE,FALSE,,0,0,0,@ ClarijsS  Leuke tip wat betreft de #tweede  #sapura . Ik heb hem genoteerd en ga daar dan natuurlijk weer kijken.,/marcvanderstelt/status/449442970744651776,159047481,marcvanderstelt
261,4.50923E+17,1/4/2014 17:08,,FALSE,FALSE,,1,1,0,# sapuragroup  #sapurakencana  #sapura  #timorlestevisit  #april12014 @ Sapura  Secured Technologies Wangsa…  http:// instagram.com/p/mPds9dpcN-/  ,/qfedora/status/450922556699455488,335176587,qfedora
262,4.51634E+17,3/4/2014 16:15,,FALSE,FALSE,,0,0,0,Sapura  Community Blood Donation Drive & Health Screening!  #sapura  #community  #buzz  #sapuraacergy …  http:// instagram.com/p/mUhSJQNDo2/  ,/ak1zakiamani/status/451634118984761344,493345870,ak1zakiamani
263,4.52037E+17,4/4/2014 18:55,,FALSE,FALSE,,4,0,0,A good 1-0 win today!   #hockey  #sapura   pic.twitter.com/NTGeWqG5j8,/joelvanhuizen92/status/452036805903134721,207078137,joelvanhuizen92
264,4.53866E+17,9/4/2014 20:05,,FALSE,FALSE,,2,0,5,De #dagfoto  is dubbel feest #sapura  #diamante  #seadrill  @IHCMerwede  en de @BonnMees  #matador  in de #heysehaven  #nlrtm pic.twitter.com/7OBjTr5DnS,/marcvanderstelt/status/453866217728507905,159047481,marcvanderstelt
265,4.54307E+17,11/4/2014 1:15,,TRUE,FALSE,,1,0,0,@ Lisettevdpijl  Bedankt! Blijf kijken er komen elke dag weer nieuwe bij. Binnenkort komt in de #heysehaven  de #sapura  #topazio  te liggen.,/marcvanderstelt/status/454306663684915200,159047481,marcvanderstelt
266,4.5447E+17,11/4/2014 12:02,,FALSE,FALSE,,0,0,0,Syukur Alhamdulillah. Rezeki Muhammad Zafran Aiman. ^_^ #Alhamdulillah  #thanks  #sapura  #sapurakencana …  http:// instagram.com/p/moqtmCtDui/  ,/ak1zakiamani/status/454469602807140352,493345870,ak1zakiamani
267,4.54564E+17,11/4/2014 18:19,,FALSE,FALSE,,1,0,1,Habis work liao hahaha #sapura @Ngee Ann Polytechnic (NP)  http:// instagram.com/p/mpVwzcCuG5/  ,/hypxcryptk/status/454564273092829184,2297301620,hypxcryptk
268,4.54582E+17,11/4/2014 19:28,,FALSE,FALSE,,0,0,0,"3-1 down at halftime, came back to draw 3-3. Good comeback although we could have won with the number of chances we had. #hockey  #sapura",/joelvanhuizen92/status/454581654833479680,207078137,joelvanhuizen92
269,4.56051E+17,15/4/2014 20:45,,FALSE,FALSE,,0,0,0,http:// amerhakemie.vsco.co/media/53480ec2 716708193e00037b   …  #sapura  #vscocam  #vsco  #sunset,/amersudahbesar/status/456050630931386368,106752814,amersudahbesar
270,4.5627E+17,16/4/2014 11:16,,FALSE,FALSE,,0,0,0,@ Airbus  Defence and Space together with #Sapura  to establish long-term partnership in the field of C4ISR,/marhalimabas/status/456269887283789824,219293864,marhalimabas
271,4.5632E+17,16/4/2014 14:35,,FALSE,FALSE,,0,0,6,IHC Merwede’s latest pipelaying vessel #SAPURA  TOPAZIO features in April’s Offshore Support Journal:  http:// bit.ly/1lStBs1  ,/royalihc/status/456319952111562752,125621231,royalihc
272,4.5645E+17,16/4/2014 23:11,,FALSE,FALSE,,0,0,0,@ AirbusDS   together with #Sapura  to establish long-term partnership in the field of #C4ISR   See more at:  http://www. aviationworldnews.com/news/airbus-de fence-and-space-together-with-sapura-to-establish-long-term-partnership-in-the-field-of-c4isr-38141#sthash.O82wkPCw.dpuf   …,/AviationWN/status/456449705321320449,2272888428,AviationWN
273,4.56782E+17,17/4/2014 21:13,,FALSE,FALSE,,0,0,0,"@ Airbus , #Sapura  Team Up For C4ISR Solutions  Read more:  http://www. defenseworld.net/news/10408/Air bus__Sapura_Team_Up_For_C4ISR_Solutions#.U0_TVVWSw2l   …",/defenseworld/status/456782479815241728,81306392,defenseworld
274,4.56827E+17,18/4/2014 0:11,,FALSE,FALSE,,0,0,0,"# Airbus , #Sapura  sign co-operation pact  http:// shar.es/ThJKx  ",/FlutraAviation/status/456827329415614464,1481464861,FlutraAviation
275,4.57358E+17,19/4/2014 11:18,,FALSE,FALSE,,0,0,0,# squaready  #lake  #themines  #sapura  #hafizatwork  #wedding @ Sapura  Mines  http:// instagram.com/p/m9MDFHnmA3/  ,/hafeez10/status/457357659159941120,33896291,hafeez10
276,4.58598E+17,22/4/2014 21:27,,FALSE,FALSE,,0,0,0,NYP roadshow day twoooooooo! #sapura   http:// instagram.com/p/nGACUciuHY/  ,/hypxcryptk/status/458597881294127104,2297301620,hypxcryptk
277,4.58804E+17,23/4/2014 11:06,,FALSE,FALSE,,0,0,0,Abang abang cloning hahahaha #sapura @Nanyang Polytechnic (NYP)  http:// instagram.com/p/nHdvoKCuNY/  ,/hypxcryptk/status/458803948749881344,2297301620,hypxcryptk
278,4.61083E+17,29/4/2014 18:00,,FALSE,FALSE,,0,0,0,proud of u la my.lil bro #faridzulafiq  #gurfamily  #hockeyplayer  #sapura  #love  #mohdfamilies  #lilbro …  http:// instagram.com/p/nXp9y1xUDh/  ,/farahsharihan/status/461082623226675200,300953686,farahsharihan
279,4.62157E+17,2/5/2014 17:09,,FALSE,FALSE,,0,0,0,my lil bro in action! #sapura  #17 #love  #gurfamily  #hockeyplayer  #farahsharihan  #mohdfamilies  #good …  http:// instagram.com/p/nfSd7jRUOx/  ,/farahsharihan/status/462156850046451712,300953686,farahsharihan
280,4.6218E+17,2/5/2014 18:40,,FALSE,FALSE,,0,0,0,my bro... #sapura  #hockeyplayer  #action  #instadaily  #instagram  #farahsharihan  #good  #win  #gurfamily …  http:// instagram.com/p/nfc7G5RUIt/  ,/farahsharihan/status/462179844210843648,300953686,farahsharihan
281,4.68648E+17,20/5/2014 15:01,,FALSE,FALSE,,0,0,0,Another day at the office. #Sapura  #Topázio pic.twitter.com/19N8fyiAYl,/TimNoorlander/status/468647716713930753,906968360,TimNoorlander
282,4.69524E+17,23/5/2014 1:04,,FALSE,FALSE,,0,0,0,Tambah lemak #sapura   pic.twitter.com/ZNcLI75ngp,/Deebapringadi/status/469524267701248000,2440729909,Deebapringadi
283,4.70288E+17,25/5/2014 3:38,,FALSE,FALSE,,0,0,0,@ PPMSelect  Goedenavond! Leuk dat jullie me volgen en ook leuk te lezen dat de #sapura  #topazio  nu aan de kade ligt in #krimpenaandenijssel .,/marcvanderstelt/status/470287687707287552,159047481,marcvanderstelt
284,4.75695E+17,9/6/2014 1:45,,FALSE,FALSE,,0,0,0,Wedding Ieqa and Haziq . #080614 #Sunday  #Sapura   #Friend     http:// instagram.com/p/o_e982AT2P/  ,/khairiesk/status/475695139893940224,156200724,khairiesk
285,4.7732E+17,13/6/2014 13:23,,FALSE,FALSE,,0,0,0,"dad sent me this. brother got Anugerah Cendekiawan  Sapura  2014. kudos, smarty pants. #sapura   http:// instagram.com/p/pLCCcjg2HF/  ",/kiksthasupastar/status/477320372375666688,151045564,kiksthasupastar
286,4.7732E+17,13/6/2014 13:23,,FALSE,FALSE,,0,0,0,"Photo: dad sent me this. brother got Anugerah Cendekiawan  Sapura  2014. kudos, smarty pants. #sapura   http:// tmblr.co/ZmmOAy1IZXwlh  ",/kiksthasupastar/status/477320381422768128,151045564,kiksthasupastar
287,4.79207E+17,18/6/2014 18:18,,FALSE,FALSE,,0,1,5,De #dagfoto  is de #sapura  #topázio  #pijpenlegger  @IHCMerwede  vanochtend in de @HavenRotterdam  #waalhaven  #nlrtm  #010 pic.twitter.com/09eRw1ye8M,/marcvanderstelt/status/479206560779231232,159047481,marcvanderstelt
288,4.79319E+17,19/6/2014 1:43,,FALSE,FALSE,,4,2,11,De complete fotoserie van #sapura  #topázio  @IHCMerwede  in de #heysehaven  @HavenRotterdam  @De_Havenmeester  #nlrtm  #010 pic.twitter.com/QAhsGYU6N4,/marcvanderstelt/status/479318570896474112,159047481,marcvanderstelt
289,4.79323E+17,19/6/2014 2:02,,TRUE,FALSE,,0,0,0,@thorbeckestraat @nicovos3  De volledige fotoserie van de #sapura  #topázio  vandaag in de #heysehaven  staat nu online op mijn #twitteraccount .,/marcvanderstelt/status/479323362624548864,159047481,marcvanderstelt
290,4.79344E+17,19/6/2014 3:26,,FALSE,FALSE,,0,0,0,De complete fotoserie van #sapura  #topázio  @IHCMerwede  in de #heysehaven  @HavenRotterdam   #nlrtm  #010  pic.twitter.com/rA7kZaEe1X ”,/Harriegerrits14/status/479344409033842688,594755176,Harriegerrits14
291,4.79361E+17,19/6/2014 4:30,,FALSE,FALSE,,0,1,0,"RT: De complete fotoserie van #sapura  #topázio  @IHCMerwede  in de #heysehaven  @HavenRotterdam  @De_Havenmeester  #nlrtm   pic.twitter.com/6wcVfJBcAi """,/MarkMark85/status/479360583704526848,328491466,MarkMark85
292,4.86819E+17,9/7/2014 18:26,,FALSE,FALSE,,0,0,0,# sapura  #sapurakencana @SapuraKencana Petroleum Berhad  http:// instagram.com/p/qOhW_SksYW/  ,/boolan175/status/486818657666756608,196273989,boolan175
293,4.92174E+17,24/7/2014 13:07,,FALSE,FALSE,,0,0,0,Majlis berbuka puasa Pemuda GIS  Sapura ! :) #iftar  #sapura  #sapurakencana  #moreh  #terawih   http:// instagram.com/p/q0kzPVtDo5/  ,/ak1zakiamani/status/492174249839566848,493345870,ak1zakiamani
294,4.92246E+17,24/7/2014 17:54,,FALSE,FALSE,,0,0,0,# Mashita  dan #Sapura  yang sentiasa menemani dan menceriakan #TaniaKatsura  ♡ I love their characters.…  http:// instagram.com/p/q1FpkIRKOx/  ,/Miss_Sabeena/status/492246485946220544,205632408,Miss_Sabeena
295,4.92628E+17,25/7/2014 19:11,,FALSE,FALSE,,0,0,0,# Repost  from @attkelmari with repostapp  ---  #Mashita  dan #Sapura  yang sentiasa menemani dan…  http:// instagram.com/p/q3zQxOyqWX/  ,/LiaNatalia_Alia/status/492628269552783361,299059347,LiaNatalia_Alia
296,4.93727E+17,28/7/2014 19:55,,FALSE,FALSE,,0,1,0,"@ izzattirfann  selamat hari raya ba, minta maaf banyak2, gua byk buat salah dgn lu. halalkan mkn minumku etc. #a250  #misc  #sapura",/AddyIskandar/status/493726547715424259,470352826,AddyIskandar
297,4.9511E+17,1/8/2014 15:34,,FALSE,FALSE,,0,0,0,# sapura  ônix zo juist te water gelaten @royalihc  @NL_RTM pic.twitter.com/Y9l3Mo2Xut,/BuitelaarJeroen/status/495110355845406722,709725715,BuitelaarJeroen
